EOG,GAZE_INTERPOLATED,SACC,STIM,TIME
14.46901533,17.61,NaN,0.31,1144.5404
14.471227056,17.6,NaN,0.31,1144.5524
14.466899766,17.58,NaN,0.31,1144.5644
14.469784626,17.59,NaN,0.31,1144.5764
14.468919168,17.6,NaN,0.31,1144.5884
14.468919168,17.6,NaN,0.31,1144.6004
14.468919168,17.6,NaN,0.31,1144.6124
14.487863082,17.59,NaN,0.31,1144.6244
14.477237181,17.55,NaN,0.31,1144.6364
14.469111492,17.55,NaN,0.31,1144.6484
14.477621829,17.54,NaN,0.31,1144.6604
14.468630682,17.53,NaN,0.31,1144.6724
14.468438358,17.51,NaN,0.31,1144.6844
14.469063411,17.53,NaN,0.31,1144.6964
14.469063411,17.53,NaN,0.31,1144.7084
14.474496564,17.52,NaN,0.31,1144.7204
14.466082389,17.49,NaN,0.31,1144.7324
14.483343468,17.49,NaN,0.31,1144.7444
14.483343468,17.5,NaN,0.31,1144.7564
14.483343468,17.51,NaN,0.31,1144.7684
14.472813729,17.51,NaN,0.31,1144.7804
14.480266284,17.49,NaN,0.31,1144.7924
14.480266284,17.45,NaN,0.31,1144.8044
14.480266284,16.76,NaN,0.31,1144.8164
14.471275137,17.45,NaN,0.31,1144.8284
14.472044433,17.27,NaN,0.31,1144.8404
14.465841984,16.87,NaN,0.31,1144.8524
14.466226632,17.51,NaN,0.31,1144.8644
14.466226632,17.52,NaN,0.31,1144.8764
14.47334262,17.52,NaN,0.31,1144.8884
14.467909467,17.54,NaN,0.31,1144.9004
14.469351897,17.09,NaN,0.31,1144.9124
14.47430424,17.17,NaN,0.31,1144.9244
14.47430424,17.47,NaN,0.53,1144.9364
14.467717143,16.8,NaN,0.53,1144.9484
14.464784202,17.44,NaN,0.53,1144.9604
14.466851685,17.45,NaN,0.53,1144.9724
14.461610856,17.46,NaN,0.53,1144.9844
14.47430424,16.99,NaN,0.53,1144.9964
14.47430424,17.09,NaN,0.53,1145.0084
14.484160845,17.44,NaN,0.53,1145.0204
14.490796023,18.04,14.38,0.53,1145.0324
14.503922136,20.2,NaN,0.53,1145.0444
14.511567015,23.05,NaN,0.53,1145.0564
14.511567015,24.96,NaN,0.53,1145.0684
14.511567015,26.87,NaN,0.53,1145.0804
14.511567015,28.78,NaN,0.53,1145.0924
14.5060377,30.69,NaN,0.53,1145.1044
14.510316909,31.07,NaN,0.53,1145.1164
14.508682155,30.34,NaN,0.53,1145.1284
14.508682155,29.6,NaN,0.53,1145.1404
14.511086205,30.66,NaN,0.53,1145.1524
14.511086205,31.21,NaN,0.53,1145.1644
14.512240149,31.21,NaN,0.53,1145.1764
14.505604971,31.24,NaN,0.53,1145.1884
14.512865202,31.24,NaN,0.53,1145.2004
14.504547189,31.25,NaN,0.53,1145.2124
14.513490255,31.28,NaN,0.53,1145.2244
14.513490255,31.3,NaN,0.53,1145.2364
14.518298355,31.59,NaN,0.53,1145.2484
14.504354865,32.1,NaN,0.53,1145.2604
14.518923408,32.03,NaN,0.53,1145.2724
14.518923408,32.05,NaN,0.53,1145.2844
14.518923408,32.05,NaN,0.53,1145.2964
14.518923408,32.02,NaN,0.53,1145.3084
14.518923408,32.03,NaN,0.53,1145.3204
14.518923408,32.02,NaN,0.53,1145.3323
14.518923408,32.01,NaN,0.53,1145.3443
14.518923408,32.05,NaN,0.53,1145.3563
14.518923408,32.04,NaN,0.53,1145.3683
14.510028423,31.62,NaN,0.53,1145.3803
14.517625221,30.75,NaN,0.53,1145.3923
14.509211046,30.41,NaN,0.53,1145.4043
14.511230448,31.29,NaN,0.53,1145.4163
14.510797719,32.08,NaN,0.53,1145.4283
14.510653476,32.09,NaN,0.53,1145.4403
14.531232144,32.06,NaN,0.53,1145.4523
14.517240573,32.08,NaN,0.53,1145.4643
14.517240573,31.89,NaN,0.53,1145.4763
14.5060377,30.03,NaN,0.53,1145.4883
14.510701557,31.1,NaN,0.53,1145.5003
14.510268828,32.1,NaN,0.53,1145.5123
14.514307632,32.16,NaN,0.53,1145.5243
14.524164237,32.38,NaN,0.53,1145.5363
14.524164237,32.48,NaN,0.53,1145.5483
14.524164237,32.4,NaN,0.53,1145.5603
14.524164237,32.38,NaN,0.53,1145.5723
14.51517309,32.36,NaN,0.53,1145.5843
14.515509657,32.36,NaN,0.53,1145.5963
14.515846224,32.38,NaN,0.53,1145.6083
14.517384816,32.4,NaN,0.53,1145.6203
14.518490679,32.4,NaN,0.53,1145.6323
14.518490679,32.37,NaN,0.53,1145.6443
14.516855925,32.37,NaN,0.53,1145.6563
14.516855925,32.39,NaN,0.53,1145.6683
14.513442174,32.39,NaN,0.53,1145.6803
14.513442174,32.38,NaN,0.53,1145.6923
14.51036499,32.4,NaN,0.53,1145.7043
14.518346436,32.4,NaN,0.53,1145.7163
14.515076928,32.39,NaN,0.53,1145.7283
14.513826822,32.39,NaN,0.53,1145.7403
14.513826822,32.37,NaN,0.53,1145.7523
14.514740361,32.34,NaN,0.53,1145.7643
14.501181519,32.3,NaN,0.53,1145.7763
14.501181519,32.3,NaN,0.53,1145.7883
14.506614672,32.01,NaN,0.53,1145.8003
14.514836523,31.36,NaN,0.53,1145.8123
14.514836523,30.71,NaN,0.53,1145.8243
14.515125009,30.06,NaN,0.53,1145.8363
14.517769464,30.66,NaN,0.53,1145.8483
14.522625645,31.97,NaN,0.53,1145.8603
14.522625645,32.23,NaN,0.53,1145.8723
14.514451875,31.63,NaN,0.53,1145.8843
14.514596118,30.34,NaN,0.53,1145.8963
14.514355713,31.62,NaN,0.53,1145.9083
14.522625645,32.16,NaN,0.53,1145.9203
14.522625645,32.16,NaN,0.53,1145.9323
14.51613471,32.15,NaN,0.53,1145.9443
14.510076504,32.16,NaN,0.53,1145.9563
14.515076928,32.15,NaN,0.53,1145.9683
14.515076928,32.13,NaN,0.53,1145.9803
14.515076928,32.16,NaN,0.53,1145.9923
14.515076928,32.15,NaN,0.53,1146.0043
14.512961364,32.12,NaN,0.53,1146.0163
14.51613471,32.09,NaN,0.53,1146.0283
14.521952511,32.09,NaN,0.53,1146.0403
14.521856349,32.09,NaN,0.53,1146.0523
14.510268828,32.08,NaN,0.53,1146.0643
14.510268828,31.94,-7.64,0.53,1146.0763
14.510268828,27.18,NaN,0.53,1146.0883
14.507576292,23.88,NaN,0.53,1146.1003
14.502864354,22.05,NaN,0.53,1146.1123
14.502864354,21.14,NaN,0.53,1146.1243
14.502864354,25.95,NaN,0.53,1146.1363
14.5060377,25.33,NaN,-0.53,1146.1483
14.49738312,25.13,NaN,-0.53,1146.1603
14.508345588,23.45,NaN,-0.53,1146.1723
14.505797295,23.53,NaN,-0.53,1146.1843
14.497671606,24.4,NaN,-0.53,1146.1963
14.497671606,22.26,NaN,-0.53,1146.2083
14.497671606,22.26,NaN,-0.53,1146.2203
14.495988771,22.71,NaN,-0.53,1146.2323
14.49882555,24.02,NaN,-0.53,1146.2443
14.505941538,24.31,NaN,-0.53,1146.2563
14.497719687,24.72,NaN,-0.53,1146.2683
14.497719687,25.36,NaN,-0.53,1146.2803
14.507239725,24.45,NaN,-0.53,1146.2923
14.521471701,23.45,NaN,-0.53,1146.3043
14.515509657,24.68,NaN,-0.53,1146.3163
14.510941962,26.31,2.4,-0.53,1146.3283
14.513201769,27.96,NaN,-0.53,1146.3403
14.5012296,28.19,NaN,-0.53,1146.3523
14.5012296,26.73,NaN,-0.53,1146.3643
14.5012296,26.17,NaN,-0.53,1146.3763
14.509259127,26.47,NaN,-0.53,1146.3883
14.506710834,27.08,NaN,-0.53,1146.4003
14.499258279,28.4,NaN,-0.53,1146.4123
14.499258279,27.04,NaN,-0.53,1146.4243
14.499258279,26.32,NaN,-0.53,1146.4363
14.502623949,26.34,NaN,-0.53,1146.4483
14.5060377,26.32,NaN,-0.53,1146.4603
14.508874479,26.26,NaN,-0.53,1146.4723
14.512480554,26.24,NaN,-0.53,1146.4843
14.507576292,26.26,NaN,-0.53,1146.4963
14.507576292,26.27,NaN,-0.53,1146.5083
14.507576292,25.05,NaN,-0.53,1146.5203
14.51373066,25.29,NaN,-0.53,1146.5323
14.49113259,27.76,-46.55,-0.53,1146.5443
14.4868053,24.87,NaN,-0.53,1146.5563
14.465120769,20.6,NaN,-0.53,1146.5683
14.465120769,16.32,NaN,-0.53,1146.5802
14.445215235,12.05,NaN,-0.53,1146.5922
14.418722604,7.78,NaN,-0.53,1146.6042
14.413000965,3.5,NaN,-0.53,1146.6162
14.413000965,-0.77,NaN,-0.53,1146.6282
14.413000965,-5.04,NaN,-0.53,1146.6402
14.390402895,-8.47,NaN,-0.53,1146.6522
14.385739038,-10.89,NaN,-0.53,1146.6642
14.386171767,-13.32,NaN,-0.53,1146.6762
14.386508334,-15.92,NaN,-0.53,1146.6882
14.378863455,-18.44,NaN,-0.53,1146.7002
14.377757592,-18.92,NaN,-0.53,1146.7122
14.377757592,-19.19,NaN,-0.53,1146.7242
14.377372944,-19.38,NaN,-0.53,1146.7362
14.3858352,-19.53,NaN,-0.53,1146.7482
14.3858352,-19.72,NaN,-0.53,1146.7602
14.3858352,-19.86,NaN,-0.53,1146.7722
14.379488508,-19.95,NaN,-0.53,1146.7842
14.362660158,-20.08,NaN,-0.53,1146.7962
14.355351846,-21.95,NaN,-0.53,1146.8082
14.362131267,-24.32,-8.05,-0.53,1146.8202
14.35746741,-26.44,NaN,-0.53,1146.8322
14.35746741,-26.56,NaN,-0.53,1146.8442
14.35746741,-26.63,NaN,-0.53,1146.8562
14.35746741,-26.67,NaN,-0.53,1146.8682
14.358092463,-26.86,NaN,-0.53,1146.8802
14.355880737,-26.98,NaN,-0.53,1146.8922
14.3617947,-27.08,NaN,-0.53,1146.9042
14.36227551,-27.16,NaN,-0.53,1146.9162
14.351553447,-27.24,NaN,-0.53,1146.9282
14.360784999,-27.31,NaN,-0.53,1146.9402
14.363092887,-27.35,NaN,-0.53,1146.9522
14.356601952,-27.4,NaN,-0.53,1146.9642
14.356361547,-27.46,NaN,-0.53,1146.9762
14.364391074,-27.71,NaN,-0.53,1146.9882
14.357515491,-28.12,NaN,-0.53,1147.0002
14.353476687,-28.1,NaN,-0.53,1147.0122
14.348908992,-28.11,NaN,-0.53,1147.0242
14.348908992,-28.13,NaN,-0.53,1147.0362
14.352899715,-28.05,NaN,-0.53,1147.0482
14.361650457,-28.08,NaN,-0.53,1147.0602
14.361650457,-28.13,NaN,-0.53,1147.0722
14.361650457,-28.16,NaN,-0.53,1147.0842
14.347322319,-28.12,NaN,-0.53,1147.0962
14.362996725,-28.09,NaN,-0.53,1147.1082
14.359631055,-28.26,NaN,-0.53,1147.1202
14.35506336,-29.74,NaN,-0.53,1147.1322
14.363429454,-29.77,NaN,-0.2,1147.1442
14.348764749,-29.07,NaN,-0.2,1147.1562
14.348764749,-28.28,NaN,-0.2,1147.1682
14.360977323,-29.68,NaN,-0.2,1147.1802
14.361746619,-29.71,NaN,-0.2,1147.1922
14.356601952,-29.35,NaN,-0.2,1147.2042
14.356601952,-28.17,NaN,-0.2,1147.2162
14.35746741,-28.66,15.88,-0.2,1147.2282
14.375016975,-26.69,NaN,-0.2,1147.2402
14.400980715,-23.02,NaN,-0.2,1147.2522
14.390931786,-19.35,NaN,-0.2,1147.2642
14.399682528,-15.69,NaN,-0.2,1147.2762
14.399057475,-13.42,NaN,-0.2,1147.2882
14.399057475,-14.11,NaN,-0.2,1147.3002
14.406269625,-12.9,NaN,-0.2,1147.3122
14.406942759,-12.93,NaN,-0.2,1147.3242
14.406942759,-12.93,NaN,-0.2,1147.3362
14.406942759,-12.94,NaN,-0.2,1147.3482
14.403865575,-12.92,NaN,-0.2,1147.3602
14.403865575,-12.91,NaN,-0.2,1147.3722
14.4050676,-12.9,NaN,-0.2,1147.3842
14.405884977,-12.87,NaN,-0.2,1147.3962
14.396845749,-13.19,NaN,-0.2,1147.4082
14.410068024,-12.75,NaN,-0.2,1147.4202
14.411510454,-11.87,NaN,-0.2,1147.4322
14.411510454,-11.92,NaN,-0.2,1147.4442
14.408048622,-11.95,NaN,-0.2,1147.4562
14.412231669,-11.97,NaN,-0.2,1147.4682
14.410981563,-11.96,NaN,-0.2,1147.4802
14.41179894,-11.96,NaN,-0.2,1147.4922
14.41179894,-11.95,NaN,-0.2,1147.5042
14.41179894,-11.95,NaN,-0.2,1147.5162
14.402375064,-11.95,NaN,-0.2,1147.5282
14.411270049,-11.95,NaN,-0.2,1147.5402
14.41276056,-11.94,NaN,-0.2,1147.5522
14.411510454,-12.47,NaN,-0.2,1147.5642
14.411510454,-12,NaN,-0.2,1147.5762
14.411510454,-12,NaN,-0.2,1147.5882
14.415260772,-12.02,NaN,-0.2,1147.6002
14.415981987,-12,NaN,-0.2,1147.6122
14.415981987,-11.98,NaN,-0.2,1147.6242
14.405740734,-11.97,NaN,-0.2,1147.6362
14.411558535,-11.99,NaN,-0.2,1147.6482
14.411558535,-11.98,NaN,-0.2,1147.6602
14.411558535,-12,NaN,-0.2,1147.6722
14.404971438,-12,NaN,-0.2,1147.6842
14.414539557,-12,NaN,-0.2,1147.6962
14.413914504,-12.01,NaN,-0.2,1147.7082
14.405788815,-12.02,NaN,-0.2,1147.7202
14.415405015,-12.02,NaN,-0.2,1147.7322
14.415405015,-12.02,NaN,-0.2,1147.7442
14.410693077,-12.02,NaN,-0.2,1147.7562
14.413914504,-12.04,NaN,-0.2,1147.7682
14.418241794,-11.94,NaN,-0.2,1147.7802
14.414154909,-12.12,NaN,-0.2,1147.7922
14.418337956,-12.07,NaN,-0.2,1147.8042
14.418337956,-11.8,NaN,-0.2,1147.8162
14.41035651,-11.79,NaN,-0.2,1147.8281
14.415356934,-11.78,NaN,-0.2,1147.8401
14.412856722,-11.78,NaN,-0.2,1147.8521
14.406702354,-11.78,NaN,-0.2,1147.8641
14.408625594,-11.79,NaN,-0.2,1147.8761
14.407712055,-11.8,NaN,-0.2,1147.8881
14.416558959,-11.79,NaN,-0.2,1147.9001
14.424540405,-11.79,NaN,-0.2,1147.9121
14.424540405,-11.78,NaN,-0.2,1147.9241
14.424540405,-11.78,NaN,-0.2,1147.9361
14.424540405,-12.28,NaN,-0.2,1147.9481
14.413481775,-11.8,NaN,-0.2,1147.9601
14.405692653,-11.92,NaN,-0.2,1147.9721
14.410068024,-12.27,NaN,-0.2,1147.9841
14.412231669,-11.76,NaN,-0.2,1147.9961
14.402326983,-11.73,NaN,-0.2,1148.0081
14.406942759,-11.72,NaN,-0.2,1148.0201
14.406942759,-11.7,NaN,-0.2,1148.0321
14.414154909,-11.69,NaN,-0.2,1148.0441
14.414154909,-11.69,NaN,0.1,1148.0561
14.409106404,-11.71,NaN,0.1,1148.0681
14.40795246,-11.72,NaN,0.1,1148.0801
14.43680106,-11.59,NaN,0.1,1148.0921
14.43680106,-11.1,17.7,0.1,1148.1041
14.43680106,-7.29,NaN,0.1,1148.1161
14.43680106,-3.34,NaN,0.1,1148.1281
14.448292419,0.13,NaN,0.1,1148.1401
14.451802332,3.06,NaN,0.1,1148.1521
14.443436238,3.45,NaN,0.1,1148.1641
14.456225784,3.82,NaN,0.1,1148.1761
14.45891832,4.41,NaN,0.1,1148.1881
14.458774077,3.83,NaN,0.1,1148.2001
14.460264588,3.91,NaN,0.1,1148.2121
14.450407983,3.98,NaN,0.1,1148.2241
14.458966401,4.04,NaN,0.1,1148.2361
14.458966401,4.07,NaN,0.1,1148.2481
14.458966401,4.48,NaN,0.1,1148.2601
14.459158725,5.35,NaN,0.1,1148.2721
14.462812881,5.56,NaN,0.1,1148.2841
14.462812881,5.64,NaN,0.1,1148.2961
14.462812881,5.66,NaN,0.1,1148.3081
14.459687616,5.67,NaN,0.1,1148.3201
14.460937722,5.7,NaN,0.1,1148.3321
14.467669062,5.72,NaN,0.1,1148.3441
14.466082389,5.75,NaN,0.1,1148.3561
14.462139747,5.49,NaN,0.1,1148.3681
14.452379304,5.79,NaN,0.1,1148.3801
14.451561927,5.72,NaN,0.1,1148.3921
14.451561927,5.53,NaN,0.1,1148.4041
14.465553498,5.86,NaN,0.1,1148.4161
14.465793903,5.87,NaN,0.1,1148.4281
14.465793903,5.88,NaN,0.1,1148.4401
14.462043585,5.91,NaN,0.1,1148.4521
14.460408831,5.93,NaN,0.1,1148.4641
14.461995504,5.94,NaN,0.1,1148.4761
14.471563623,5.95,NaN,0.1,1148.4881
14.471563623,5.96,NaN,0.1,1148.5001
14.471563623,5.96,NaN,0.1,1148.5121
14.461370451,5.96,NaN,0.1,1148.5241
14.470217355,6.18,NaN,0.1,1148.5361
14.467765224,5.97,NaN,0.1,1148.5481
14.457187404,5.95,NaN,0.1,1148.5601
14.457187404,5.97,NaN,0.1,1148.5721
14.463486015,5.96,NaN,0.1,1148.5841
14.468005629,5.95,NaN,0.1,1148.5961
14.464880364,5.95,NaN,0.1,1148.6081
14.468005629,5.95,NaN,0.1,1148.6201
14.468005629,5.96,NaN,0.1,1148.6321
14.468005629,5.96,NaN,0.1,1148.6441
14.466947847,5.93,NaN,0.1,1148.6561
14.465265012,5.64,NaN,0.1,1148.6681
14.471034732,5.91,NaN,0.1,1148.6801
14.467332495,5.93,NaN,0.1,1148.6921
14.468630682,5.93,NaN,0.1,1148.7041
14.465938146,5.92,NaN,0.1,1148.7161
14.463053286,5.91,NaN,0.1,1148.7281
14.485603275,5.89,NaN,0.1,1148.7401
14.485603275,5.9,NaN,0.1,1148.7521
14.474496564,5.9,NaN,0.1,1148.7641
14.465409255,5.89,NaN,0.1,1148.7761
14.465697741,5.88,NaN,0.1,1148.7881
14.470217355,5.88,NaN,0.1,1148.8001
14.470217355,5.78,NaN,0.1,1148.8121
14.470217355,5.54,NaN,0.1,1148.8241
14.463822582,5.89,NaN,0.1,1148.8361
14.459928021,5.64,NaN,0.1,1148.8481
14.468919168,5.68,NaN,0.1,1148.8601
14.468246034,5.88,NaN,0.1,1148.8721
14.460889641,5.87,NaN,0.1,1148.8841
14.467909467,5.87,NaN,0.1,1148.8961
14.465216931,5.88,NaN,0.1,1148.9081
14.464543797,5.84,NaN,0.1,1148.9201
14.466467037,5.83,NaN,0.1,1148.9321
14.466467037,5.82,NaN,0.1,1148.9441
14.466467037,5.82,NaN,0.1,1148.9561
14.467861386,5.83,NaN,0.1,1148.9681
14.471371299,5.84,NaN,0.1,1148.9801
14.471755947,5.85,NaN,0.1,1148.9921
14.472573324,5.88,NaN,0.1,1149.0041
14.46853452,5.91,NaN,0.1,1149.0161
14.475025455,5.92,NaN,0.1,1149.0281
14.470121193,5.94,NaN,0.1,1149.0401
14.470121193,5.91,NaN,0.1,1149.0521
14.470121193,5.88,NaN,0.1,1149.0641
14.475121617,5.85,NaN,0.1,1149.076
14.474544645,5.51,NaN,0.1,1149.088
14.469351897,5.8,NaN,0.1,1149.1
14.475073536,5.81,NaN,0.1,1149.112
14.472621405,5.8,NaN,0.1,1149.124
14.47286181,5.81,NaN,0.1,1149.136
14.470361598,5.72,NaN,0.1,1149.148
14.47286181,5.48,NaN,0.1,1149.16
14.467620981,5.75,NaN,0.1,1149.172
14.46564966,5.54,NaN,0.1,1149.184
14.461755099,5.57,NaN,0.1,1149.196
14.467284414,5.74,NaN,0.1,1149.208
14.467284414,5.99,NaN,0.1,1149.22
14.467284414,5.88,NaN,0.1,1149.232
14.467524819,5.77,NaN,0.1,1149.244
14.472909891,5.46,NaN,0.1,1149.256
14.465553498,5.73,NaN,-0,1149.268
14.473967673,5.76,NaN,-0,1149.28
14.473967673,5.77,NaN,-0,1149.292
14.473967673,5.76,NaN,-0,1149.304
14.463582177,5.75,NaN,-0,1149.316
14.463870663,5.74,NaN,-0,1149.328
14.46516885,5.75,NaN,-0,1149.34
14.45699508,5.2,NaN,-0,1149.352
14.462380152,4.02,-5.24,-0,1149.364
14.462380152,2.13,NaN,-0,1149.376
14.456898918,1.29,NaN,-0,1149.388
14.462524395,1,NaN,-0,1149.4
14.462524395,1.01,NaN,-0,1149.412
14.460264588,0.95,NaN,-0,1149.424
14.460264588,0.88,NaN,-0,1149.436
14.458629834,0.86,NaN,-0,1149.448
14.462043585,0.85,NaN,-0,1149.46
14.462043585,0.82,NaN,-0,1149.472
14.462043585,0.79,NaN,-0,1149.484
14.462043585,0.75,NaN,-0,1149.496
14.459591454,0.74,NaN,-0,1149.508
14.45459103,0.74,NaN,-0,1149.52
14.452956276,0.74,NaN,-0,1149.532
14.468774925,0.72,NaN,-0,1149.544
14.454831435,0.5,NaN,-0,1149.556
14.458100943,0.33,NaN,-0,1149.568
14.458100943,0.29,NaN,-0,1149.58
14.458100943,0.31,NaN,-0,1149.592
14.458004781,0.32,NaN,-0,1149.604
14.455119921,0.32,NaN,-0,1149.616
14.455985379,0.32,NaN,-0,1149.628
14.460937722,0.31,NaN,-0,1149.64
14.460937722,0.31,NaN,-0,1149.652
14.460937722,0.32,NaN,-0,1149.664
14.46613047,0.34,NaN,-0,1149.676
14.46180318,0.33,NaN,-0,1149.688
14.462716719,0.3,NaN,-0,1149.7
14.459543373,0.3,NaN,-0,1149.712
14.462668638,0.27,NaN,-0,1149.724
14.456850837,0.24,NaN,-0,1149.736
14.461755099,0.24,NaN,-0,1149.748
14.454975678,0.26,NaN,-0,1149.76
14.455889217,0.26,NaN,-0,1149.772
14.463966825,0.25,NaN,-0,1149.784
14.463966825,0.27,NaN,-0,1149.796
14.463966825,0.3,NaN,-0,1149.808
14.461033884,0.34,NaN,-0,1149.82
14.461851261,0.36,NaN,-0,1149.832
14.45122536,0.35,NaN,-0,1149.844
14.449879092,0.35,NaN,-0,1149.856
14.45170617,0.35,NaN,-0,1149.868
14.45170617,0.31,NaN,-0,1149.88
14.45122536,0.29,NaN,-0,1149.892
14.45122536,0.28,NaN,-0,1149.904
14.45122536,0.27,NaN,-0,1149.916
14.453389005,0.28,NaN,-0,1149.928
14.453869815,0.27,NaN,-0,1149.94
14.457283566,0.25,NaN,-0,1149.952
14.459591454,0.24,NaN,-0,1149.964
14.458870239,0.25,NaN,-0,1149.976
14.458870239,0.25,NaN,-0,1149.988
14.464447635,0.25,NaN,-0,1150
14.463486015,0.25,NaN,-0,1150.012
14.463486015,0.25,NaN,-0,1150.024
14.456610432,0.24,NaN,-0,1150.036
14.459495292,0.28,NaN,-0,1150.048
14.45987994,0.28,NaN,-0,1150.06
14.45987994,0.28,NaN,-0,1150.072
14.45987994,0.28,NaN,-0,1150.084
14.45987994,0.28,NaN,-0,1150.096
14.45843751,0.26,NaN,-0,1150.108
14.461755099,0.26,NaN,-0,1150.12
14.44737888,0.28,NaN,-0,1150.132
14.457379728,0.28,NaN,-0,1150.144
14.457187404,0.28,NaN,-0,1150.156
14.457860538,0.26,NaN,-0,1150.168
14.457331647,0.04,NaN,-0,1150.18
14.459976102,-0.11,NaN,-0,1150.192
14.459976102,0.01,NaN,-0,1150.204
14.459976102,0.2,NaN,-0,1150.216
14.459976102,0.26,NaN,-0,1150.228
14.45699508,0.26,NaN,-0,1150.24
14.451177279,0.25,NaN,-0,1150.252
14.452715871,0.24,NaN,-0,1150.264
14.453389005,0.26,NaN,-0,1150.276
14.453389005,0.27,NaN,-0,1150.288
14.453389005,0.26,NaN,-0.2,1150.3
14.453389005,0.28,NaN,-0.2,1150.312
14.468486439,0.28,NaN,-0.2,1150.324
14.431656393,0.17,-11.9,-0.2,1150.3359
14.431656393,-0.42,NaN,-0.2,1150.3479
14.431656393,-1.1,NaN,-0.2,1150.3599
14.431656393,-3.62,NaN,-0.2,1150.3719
14.42814648,-6.69,NaN,-0.2,1150.3839
14.427954156,-8.53,NaN,-0.2,1150.3959
14.427425265,-10.16,NaN,-0.2,1150.4079
14.425598187,-10.44,NaN,-0.2,1150.4199
14.429636991,-10.03,NaN,-0.2,1150.4319
14.429204262,-10.8,NaN,-0.2,1150.4439
14.43103134,-10.16,NaN,-0.2,1150.4559
14.43103134,-10.15,NaN,-0.2,1150.4679
14.426655969,-10.2,NaN,-0.2,1150.4799
14.426655969,-10.64,NaN,-0.2,1150.4919
14.435310549,-10.62,NaN,-0.2,1150.5039
14.423674947,-10.34,NaN,-0.2,1150.5159
14.416703202,-10.75,NaN,-0.2,1150.5279
14.425646268,-10.89,NaN,-0.2,1150.5399
14.424828891,-10.94,NaN,-0.2,1150.5519
14.424828891,-11.53,NaN,-0.2,1150.5639
14.424828891,-11.89,NaN,-0.2,1150.5759
14.424828891,-11.84,NaN,-0.2,1150.5879
14.422136355,-11.52,NaN,-0.2,1150.5999
14.424684648,-12.11,NaN,-0.2,1150.6119
14.415981987,-11.61,NaN,-0.2,1150.6239
14.415981987,-11.75,NaN,-0.2,1150.6359
14.415981987,-12.04,NaN,-0.2,1150.6479
14.415981987,-11.55,NaN,-0.2,1150.6599
14.413577937,-11.95,NaN,-0.2,1150.6719
14.417712903,-11.69,NaN,-0.2,1150.6839
14.413914504,-12.23,NaN,-0.2,1150.6959
14.417857146,-11.72,NaN,-0.2,1150.7079
14.417857146,-11.7,NaN,-0.2,1150.7199
14.417857146,-11.72,NaN,-0.2,1150.7319
14.417039769,-11.74,NaN,-0.2,1150.7439
14.418289875,-11.89,NaN,-0.2,1150.7559
14.415212691,-12.26,NaN,-0.2,1150.7679
14.415212691,-11.76,NaN,-0.2,1150.7799
14.415260772,-11.76,NaN,-0.2,1150.7919
14.415597339,-11.76,NaN,-0.2,1150.8039
14.415597339,-11.74,NaN,-0.2,1150.8159
14.419539981,-11.76,NaN,-0.2,1150.8279
14.419539981,-11.76,NaN,-0.2,1150.8399
14.415741582,-11.75,NaN,-0.2,1150.8519
14.405404167,-11.76,NaN,-0.2,1150.8639
14.415981987,-11.76,NaN,-0.2,1150.8759
14.415981987,-11.77,NaN,-0.2,1150.8879
14.407663974,-11.8,NaN,-0.2,1150.8999
14.414876124,-11.79,NaN,-0.2,1150.9119
14.414876124,-11.93,NaN,-0.2,1150.9239
14.415116529,-12.31,NaN,-0.2,1150.9359
14.412472074,-11.81,NaN,-0.2,1150.9479
14.409923781,-11.8,NaN,-0.2,1150.9599
14.409923781,-11.81,NaN,-0.2,1150.9719
14.409923781,-11.83,NaN,-0.2,1150.9839
14.412712479,-11.82,NaN,-0.2,1150.9959
14.412712479,-11.82,NaN,-0.2,1151.0079
14.421992112,-11.83,NaN,-0.2,1151.0199
14.419443819,-11.83,NaN,-0.2,1151.0319
14.413577937,-11.83,NaN,-0.2,1151.0439
14.41660704,-11.83,NaN,-0.2,1151.0559
14.41660704,-11.85,NaN,-0.2,1151.0679
14.41660704,-11.85,NaN,-0.2,1151.0799
14.41660704,-11.86,NaN,-0.2,1151.0919
14.412375912,-11.86,NaN,-0.2,1151.1039
14.413577937,-11.86,NaN,-0.2,1151.1159
14.413337532,-11.86,NaN,-0.2,1151.1279
14.431560231,-11.99,NaN,-0.2,1151.1399
14.42189595,-12.35,NaN,-0.2,1151.1519
14.42189595,-11.86,NaN,-0.2,1151.1639
14.42189595,-11.84,NaN,-0.2,1151.1759
14.42189595,-11.83,NaN,-0.2,1151.1879
14.42189595,-11.43,NaN,-0.2,1151.1999
14.418289875,-11.73,NaN,-0.2,1151.2119
14.416174311,-11.81,NaN,-0.2,1151.2239
14.413914504,-11.82,NaN,-0.2,1151.2359
14.416895526,-11.8,NaN,-0,1151.2479
14.415741582,-12.13,NaN,-0,1151.2599
14.412712479,-12.16,NaN,-0,1151.2719
14.417424417,-11.82,NaN,-0,1151.2839
14.419828467,-11.83,NaN,-0,1151.2959
14.431271745,-11.84,NaN,-0,1151.3079
14.430165882,-11.87,NaN,-0,1151.3199
14.447234637,-10.47,11.66,-0,1151.3319
14.447234637,-8.11,NaN,-0,1151.3439
14.444926749,-5.19,NaN,-0,1151.3559
14.446032612,-2.28,NaN,-0,1151.3679
14.446032612,-0.9,NaN,-0,1151.3799
14.446032612,-0.62,NaN,-0,1151.3919
